#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CA4	TTC8	9606.ENSP00000300900	9606.ENSP00000482306	0	0	0	0	0.068	0	0	0.498	0.512
CA4	RPGR	9606.ENSP00000300900	9606.ENSP00000495537	0	0	0	0	0	0	0	0.531	0.531
CA4	BEST1	9606.ENSP00000300900	9606.ENSP00000399709	0	0	0	0	0.049	0	0	0.549	0.552
CA4	NR2E3	9606.ENSP00000300900	9606.ENSP00000482504	0	0	0	0	0.068	0.041	0	0.544	0.556
CA4	SNRNP200	9606.ENSP00000300900	9606.ENSP00000317123	0	0	0	0	0	0	0	0.564	0.564
CA4	IDH3B	9606.ENSP00000300900	9606.ENSP00000482773	0	0	0	0	0.074	0	0	0.557	0.572
CA4	CNGA1	9606.ENSP00000300900	9606.ENSP00000384264	0	0	0	0	0	0	0	0.578	0.578
CA4	PCARE	9606.ENSP00000300900	9606.ENSP00000332809	0	0	0	0	0	0	0	0.584	0.584
CA4	EYS	9606.ENSP00000300900	9606.ENSP00000359655	0	0	0	0	0.055	0	0	0.587	0.593
CA4	NRL	9606.ENSP00000300900	9606.ENSP00000454062	0	0	0	0	0.055	0	0	0.590	0.596
CA4	RDH12	9606.ENSP00000300900	9606.ENSP00000449079	0	0	0	0	0.050	0.051	0	0.590	0.599
CA4	PRCD	9606.ENSP00000300900	9606.ENSP00000467661	0	0	0	0	0.062	0	0	0.594	0.602
CA4	KLHL7	9606.ENSP00000300900	9606.ENSP00000343273	0	0	0	0	0.054	0.062	0	0.589	0.603
CA4	SEMA4A	9606.ENSP00000300900	9606.ENSP00000357265	0	0	0	0	0.059	0	0	0.596	0.603
CA4	ZNF513	9606.ENSP00000300900	9606.ENSP00000318373	0	0	0	0	0.042	0	0	0.609	0.609
CA4	PDE6G	9606.ENSP00000300900	9606.ENSP00000328412	0	0	0	0	0.044	0	0	0.639	0.640
CA4	TOPORS	9606.ENSP00000300900	9606.ENSP00000353735	0	0	0	0	0	0	0	0.640	0.640
CA4	CERKL	9606.ENSP00000300900	9606.ENSP00000341159	0	0	0	0	0.052	0	0	0.640	0.644
CA4	IMPDH1	9606.ENSP00000300900	9606.ENSP00000345096	0	0	0	0	0.063	0	0	0.667	0.674
CA4	FSCN2	9606.ENSP00000300900	9606.ENSP00000334665	0	0	0	0	0	0	0	0.719	0.719
CACNA1F	CRX	9606.ENSP00000365441	9606.ENSP00000221996	0	0	0	0	0.084	0	0	0.463	0.487
CACNA1F	CNGB1	9606.ENSP00000365441	9606.ENSP00000251102	0	0	0	0	0.092	0	0	0.475	0.503
CACNA1F	GUCY2D	9606.ENSP00000365441	9606.ENSP00000254854	0	0	0	0	0.118	0	0	0.621	0.652
CACNA1F	PITPNM3	9606.ENSP00000365441	9606.ENSP00000262483	0	0	0	0	0.063	0	0	0.399	0.413
CACNA1F	PRKCG	9606.ENSP00000365441	9606.ENSP00000263431	0	0	0	0	0.068	0	0.900	0.101	0.908
CACNA1F	ROM1	9606.ENSP00000365441	9606.ENSP00000278833	0	0	0	0	0.067	0.045	0	0.502	0.517
CACNA1F	C8orf37	9606.ENSP00000365441	9606.ENSP00000286688	0	0	0	0	0	0	0	0.417	0.416
CACNA1F	RHO	9606.ENSP00000365441	9606.ENSP00000296271	0	0	0	0	0.130	0	0	0.551	0.592
CACNA1F	ABCA4	9606.ENSP00000365441	9606.ENSP00000359245	0	0	0	0	0.059	0.061	0	0.453	0.474
CACNA1F	CNGA1	9606.ENSP00000365441	9606.ENSP00000384264	0	0	0	0	0.059	0	0	0.409	0.420
CACNA1F	RP1L1	9606.ENSP00000365441	9606.ENSP00000371923	0	0	0	0	0.049	0	0	0.426	0.430
CACNA1F	IFT140	9606.ENSP00000365441	9606.ENSP00000406012	0	0	0	0	0.044	0.329	0	0.197	0.439
CACNA1F	NR2E3	9606.ENSP00000365441	9606.ENSP00000482504	0	0	0	0	0.082	0	0	0.424	0.449
CACNA1F	RPGRIP1	9606.ENSP00000365441	9606.ENSP00000382895	0	0	0	0	0.079	0	0	0.436	0.458
CACNA1F	RAX2	9606.ENSP00000365441	9606.ENSP00000450456	0	0	0	0	0.049	0.078	0	0.434	0.460
CACNA1F	PDE6B	9606.ENSP00000365441	9606.ENSP00000420295	0	0	0	0	0.117	0	0	0.678	0.704
CACNA1F	RPGR	9606.ENSP00000365441	9606.ENSP00000495537	0	0	0	0	0.090	0	0	0.843	0.851
CC2D2A	BBS2	9606.ENSP00000403465	9606.ENSP00000245157	0	0	0	0	0.049	0	0	0.582	0.586
CC2D2A	IFT172	9606.ENSP00000403465	9606.ENSP00000260570	0	0	0	0	0.098	0	0	0.586	0.610
CC2D2A	ARL3	9606.ENSP00000403465	9606.ENSP00000260746	0	0	0	0	0.062	0	0	0.408	0.421
CC2D2A	C8orf37	9606.ENSP00000403465	9606.ENSP00000286688	0	0	0	0	0.049	0	0	0.406	0.411
CC2D2A	BBS1	9606.ENSP00000403465	9606.ENSP00000317469	0	0	0	0	0.056	0	0	0.567	0.574
CC2D2A	TMEM216	9606.ENSP00000403465	9606.ENSP00000334844	0	0	0	0	0	0	0.800	0.987	0.997
CC2D2A	OFD1	9606.ENSP00000403465	9606.ENSP00000344314	0	0	0	0	0	0.292	0	0.833	0.877
CC2D2A	RP1L1	9606.ENSP00000403465	9606.ENSP00000371923	0	0	0	0	0	0	0	0.462	0.462
CC2D2A	LCA5	9606.ENSP00000403465	9606.ENSP00000376686	0	0	0	0	0.125	0	0	0.466	0.512
CC2D2A	WDR19	9606.ENSP00000403465	9606.ENSP00000382717	0	0	0	0	0.063	0	0	0.516	0.528
CC2D2A	RPGRIP1	9606.ENSP00000403465	9606.ENSP00000382895	0	0	0	0	0.130	0	0	0.601	0.638
CC2D2A	TTC8	9606.ENSP00000403465	9606.ENSP00000482306	0	0	0	0	0.067	0	0	0.385	0.401
CC2D2A	IFT140	9606.ENSP00000403465	9606.ENSP00000406012	0	0	0	0	0.101	0	0	0.571	0.598
CC2D2A	RPGR	9606.ENSP00000403465	9606.ENSP00000495537	0	0	0	0	0.094	0	0	0.619	0.641
CC2D2A	CEP290	9606.ENSP00000403465	9606.ENSP00000448012	0	0	0	0	0.136	0.292	0.720	0.982	0.996
CCDC51	IFT140	9606.ENSP00000379047	9606.ENSP00000406012	0	0	0	0	0	0	0	0.424	0.424
CEP162	OFD1	9606.ENSP00000385215	9606.ENSP00000344314	0	0	0	0	0.071	0.292	0	0.375	0.553
CEP162	CEP290	9606.ENSP00000385215	9606.ENSP00000448012	0	0	0	0	0.159	0.512	0	0.743	0.885
CEP290	CRX	9606.ENSP00000448012	9606.ENSP00000221996	0	0	0	0	0	0.045	0	0.772	0.773
CEP290	TULP1	9606.ENSP00000448012	9606.ENSP00000229771	0	0	0	0	0	0	0	0.711	0.711
CEP290	IFT43	9606.ENSP00000448012	9606.ENSP00000238628	0	0	0	0	0.042	0	0	0.517	0.518
CEP290	BBS2	9606.ENSP00000448012	9606.ENSP00000245157	0	0	0	0	0.067	0.292	0	0.825	0.874
CEP290	CNGB1	9606.ENSP00000448012	9606.ENSP00000251102	0	0	0	0	0	0	0	0.465	0.465
CEP290	GUCY2D	9606.ENSP00000448012	9606.ENSP00000254854	0	0	0	0	0	0.045	0	0.773	0.774
CEP290	PDE6A	9606.ENSP00000448012	9606.ENSP00000255266	0	0	0	0	0.058	0	0	0.394	0.404
CEP290	IFT172	9606.ENSP00000448012	9606.ENSP00000260570	0	0	0	0	0.055	0	0	0.641	0.646
CEP290	ARL3	9606.ENSP00000448012	9606.ENSP00000260746	0	0	0	0	0.049	0.095	0	0.489	0.521
CEP290	RPE65	9606.ENSP00000448012	9606.ENSP00000262340	0	0	0	0	0	0	0	0.848	0.848
CEP290	ROM1	9606.ENSP00000448012	9606.ENSP00000278833	0	0	0	0	0	0	0	0.452	0.452
CEP290	C8orf37	9606.ENSP00000448012	9606.ENSP00000286688	0	0	0	0	0.049	0	0	0.557	0.561
CEP290	MERTK	9606.ENSP00000448012	9606.ENSP00000295408	0	0	0	0	0	0.084	0	0.487	0.510
CEP290	RHO	9606.ENSP00000448012	9606.ENSP00000296271	0	0	0	0	0	0	0	0.603	0.603
CEP290	USH2A	9606.ENSP00000448012	9606.ENSP00000305941	0	0	0	0	0	0	0	0.747	0.747
CEP290	BBS1	9606.ENSP00000448012	9606.ENSP00000317469	0	0	0	0	0.052	0.255	0	0.898	0.921
CEP290	TMEM216	9606.ENSP00000448012	9606.ENSP00000334844	0	0	0	0	0	0	0.720	0.966	0.990
CEP290	LRAT	9606.ENSP00000448012	9606.ENSP00000337224	0	0	0	0	0	0	0	0.733	0.733
CEP290	CERKL	9606.ENSP00000448012	9606.ENSP00000341159	0	0	0	0	0	0.054	0	0.447	0.454
CEP290	OFD1	9606.ENSP00000448012	9606.ENSP00000344314	0	0	0	0	0.086	0.292	0	0.859	0.901
CEP290	IMPDH1	9606.ENSP00000448012	9606.ENSP00000345096	0	0	0	0	0	0	0	0.731	0.731
CEP290	CHM	9606.ENSP00000448012	9606.ENSP00000350386	0	0	0	0	0.095	0	0	0.580	0.603
CEP290	RD3	9606.ENSP00000448012	9606.ENSP00000355969	0	0	0	0	0	0	0	0.806	0.806
CEP290	ABCA4	9606.ENSP00000448012	9606.ENSP00000359245	0	0	0	0	0	0	0	0.711	0.711
CEP290	EYS	9606.ENSP00000448012	9606.ENSP00000359655	0	0	0	0	0.042	0.098	0	0.583	0.608
CEP290	INPP5E	9606.ENSP00000448012	9606.ENSP00000360777	0	0	0	0	0.042	0	0.098	0.484	0.515
CEP290	KIF3B	9606.ENSP00000448012	9606.ENSP00000364864	0	0	0	0	0.047	0.125	0	0.356	0.416
CEP290	LCA5	9606.ENSP00000448012	9606.ENSP00000376686	0	0	0	0	0.056	0	0	0.822	0.825
CEP290	SPATA7	9606.ENSP00000448012	9606.ENSP00000377176	0	0	0	0	0.102	0	0	0.829	0.840
CEP290	WDR19	9606.ENSP00000448012	9606.ENSP00000382717	0	0	0	0	0.083	0	0	0.667	0.681
CEP290	RPGRIP1	9606.ENSP00000448012	9606.ENSP00000382895	0	0	0	0	0	0.095	0	0.948	0.951
CEP290	FAM161A	9606.ENSP00000448012	9606.ENSP00000385158	0	0	0	0	0.095	0.054	0	0.487	0.523
CEP290	CEP162	9606.ENSP00000448012	9606.ENSP00000385215	0	0	0	0	0.159	0.512	0	0.743	0.885
CEP290	CC2D2A	9606.ENSP00000448012	9606.ENSP00000403465	0	0	0	0	0.136	0.292	0.720	0.982	0.996
CEP290	IFT140	9606.ENSP00000448012	9606.ENSP00000406012	0	0	0	0	0.089	0	0	0.708	0.723
CEP290	PDE6B	9606.ENSP00000448012	9606.ENSP00000420295	0	0	0	0	0.058	0	0	0.583	0.590
CEP290	NRL	9606.ENSP00000448012	9606.ENSP00000454062	0	0	0	0	0	0	0	0.462	0.462
CEP290	NR2E3	9606.ENSP00000448012	9606.ENSP00000482504	0	0	0	0	0	0.051	0	0.482	0.487
CEP290	TTC8	9606.ENSP00000448012	9606.ENSP00000482306	0	0	0	0	0.058	0.211	0	0.670	0.733
CEP290	RDH12	9606.ENSP00000448012	9606.ENSP00000449079	0	0	0	0	0	0.052	0	0.806	0.808
CEP290	RPGR	9606.ENSP00000448012	9606.ENSP00000495537	0	0	0	0	0.110	0.315	0	0.971	0.981
CERKL	IMPG2	9606.ENSP00000341159	9606.ENSP00000193391	0	0	0	0	0	0	0	0.787	0.787
CERKL	CRX	9606.ENSP00000341159	9606.ENSP00000221996	0	0	0	0	0	0	0	0.732	0.732
CERKL	TULP1	9606.ENSP00000341159	9606.ENSP00000229771	0	0	0	0	0.065	0	0	0.831	0.835
CERKL	GUCA1B	9606.ENSP00000341159	9606.ENSP00000230361	0	0	0	0	0	0.045	0	0.715	0.716
CERKL	CNGB1	9606.ENSP00000341159	9606.ENSP00000251102	0	0	0	0	0.053	0	0	0.822	0.825
CERKL	GUCY2D	9606.ENSP00000341159	9606.ENSP00000254854	0	0	0	0	0.067	0	0	0.590	0.601
CERKL	PDE6A	9606.ENSP00000341159	9606.ENSP00000255266	0	0	0	0	0.067	0	0	0.821	0.825
CERKL	RPE65	9606.ENSP00000341159	9606.ENSP00000262340	0	0	0	0	0	0	0	0.774	0.774
CERKL	PITPNM3	9606.ENSP00000341159	9606.ENSP00000262483	0	0	0	0	0	0.082	0	0.398	0.424
CERKL	RLBP1	9606.ENSP00000341159	9606.ENSP00000268125	0	0	0	0	0	0.071	0	0.640	0.651
CERKL	ROM1	9606.ENSP00000341159	9606.ENSP00000278833	0	0	0	0	0.057	0	0	0.701	0.706
CERKL	C8orf37	9606.ENSP00000341159	9606.ENSP00000286688	0	0	0	0	0	0	0	0.675	0.675
CERKL	NEUROD1	9606.ENSP00000341159	9606.ENSP00000295108	0	0	0	0	0.111	0	0	0.513	0.548
CERKL	MERTK	9606.ENSP00000341159	9606.ENSP00000295408	0	0	0	0	0	0.045	0	0.704	0.705
CERKL	RHO	9606.ENSP00000341159	9606.ENSP00000296271	0	0	0	0	0	0	0	0.508	0.508
CERKL	RP9	9606.ENSP00000341159	9606.ENSP00000297157	0	0	0	0	0	0	0	0.778	0.778
CERKL	CA4	9606.ENSP00000341159	9606.ENSP00000300900	0	0	0	0	0.052	0	0	0.640	0.644
CERKL	USH2A	9606.ENSP00000341159	9606.ENSP00000305941	0	0	0	0	0	0.054	0	0.673	0.678
CERKL	SNRNP200	9606.ENSP00000341159	9606.ENSP00000317123	0	0	0	0	0	0	0	0.710	0.710
CERKL	ZNF513	9606.ENSP00000341159	9606.ENSP00000318373	0	0	0	0	0	0.062	0	0.780	0.784
CERKL	PDE6G	9606.ENSP00000341159	9606.ENSP00000328412	0	0	0	0	0	0	0	0.739	0.739
CERKL	CLRN1	9606.ENSP00000341159	9606.ENSP00000329158	0	0	0	0	0	0	0	0.583	0.583
CERKL	PCARE	9606.ENSP00000341159	9606.ENSP00000332809	0	0	0	0	0	0	0	0.805	0.805
CERKL	FSCN2	9606.ENSP00000341159	9606.ENSP00000334665	0	0	0	0	0	0	0	0.779	0.779
CERKL	LRAT	9606.ENSP00000341159	9606.ENSP00000337224	0	0	0	0	0	0	0	0.581	0.581
CERKL	CEP290	9606.ENSP00000341159	9606.ENSP00000448012	0	0	0	0	0	0.054	0	0.447	0.454
CERKL	RAX2	9606.ENSP00000341159	9606.ENSP00000450456	0	0	0	0	0	0	0	0.511	0.511
CERKL	RP1L1	9606.ENSP00000341159	9606.ENSP00000371923	0	0	0	0	0	0	0	0.522	0.522
CERKL	RGR	9606.ENSP00000341159	9606.ENSP00000352427	0	0	0	0	0	0	0	0.574	0.574
CERKL	LCA5	9606.ENSP00000341159	9606.ENSP00000376686	0	0	0	0	0	0.069	0	0.606	0.618
CERKL	DHDDS	9606.ENSP00000341159	9606.ENSP00000353104	0	0	0	0	0	0	0	0.627	0.627
CERKL	RPGRIP1	9606.ENSP00000341159	9606.ENSP00000382895	0	0	0	0	0.098	0	0	0.624	0.646
CERKL	PROM1	9606.ENSP00000341159	9606.ENSP00000426809	0	0	0	0	0	0	0	0.675	0.675
CERKL	NRL	9606.ENSP00000341159	9606.ENSP00000454062	0	0	0	0	0	0	0	0.683	0.683
CERKL	TTC8	9606.ENSP00000341159	9606.ENSP00000482306	0	0	0	0	0	0	0	0.693	0.693
CERKL	SPATA7	9606.ENSP00000341159	9606.ENSP00000377176	0	0	0	0	0	0	0	0.696	0.696
CERKL	FAM161A	9606.ENSP00000341159	9606.ENSP00000385158	0.053	0	0	0	0	0	0	0.692	0.696
CERKL	BEST1	9606.ENSP00000341159	9606.ENSP00000399709	0	0	0	0	0	0	0	0.705	0.705
CERKL	IMPDH1	9606.ENSP00000341159	9606.ENSP00000345096	0	0	0	0	0	0	0	0.732	0.732
CERKL	PDE6B	9606.ENSP00000341159	9606.ENSP00000420295	0	0	0	0	0.067	0	0	0.726	0.733
CERKL	TOPORS	9606.ENSP00000341159	9606.ENSP00000353735	0	0	0	0	0	0	0	0.739	0.739
CERKL	KLHL7	9606.ENSP00000341159	9606.ENSP00000343273	0	0	0	0	0	0	0	0.741	0.741
CERKL	SEMA4A	9606.ENSP00000341159	9606.ENSP00000357265	0	0	0	0	0	0	0	0.747	0.747
CERKL	IDH3B	9606.ENSP00000341159	9606.ENSP00000482773	0.045	0	0	0	0	0	0.120	0.726	0.749
CERKL	NR2E3	9606.ENSP00000341159	9606.ENSP00000482504	0	0	0	0	0.087	0.042	0	0.754	0.766
CERKL	RPGR	9606.ENSP00000341159	9606.ENSP00000495537	0	0	0	0	0	0	0	0.787	0.787
CERKL	CNGA1	9606.ENSP00000341159	9606.ENSP00000384264	0	0	0	0	0	0	0	0.800	0.800
CERKL	PRCD	9606.ENSP00000341159	9606.ENSP00000467661	0	0	0	0	0	0	0	0.800	0.800
CERKL	ABCA4	9606.ENSP00000341159	9606.ENSP00000359245	0	0	0	0	0.061	0	0	0.818	0.822
CERKL	RDH12	9606.ENSP00000341159	9606.ENSP00000449079	0	0	0	0	0.051	0	0	0.826	0.828
CERKL	EYS	9606.ENSP00000341159	9606.ENSP00000359655	0	0	0	0	0.046	0	0	0.856	0.857
CFAP20	ARL2BP	9606.ENSP00000262498	9606.ENSP00000219204	0	0	0	0	0.109	0.743	0	0.384	0.846
CFAP20	TBC1D32	9606.ENSP00000262498	9606.ENSP00000381270	0	0	0	0	0	0.764	0	0.528	0.883
CFAP410	PITPNM3	9606.ENSP00000381047	9606.ENSP00000262483	0	0	0	0	0	0	0	0.429	0.429
CFAP410	C8orf37	9606.ENSP00000381047	9606.ENSP00000286688	0	0	0	0	0	0	0	0.444	0.444
CFAP410	SPATA7	9606.ENSP00000381047	9606.ENSP00000377176	0	0	0	0	0	0.203	0	0.591	0.660
CFAP410	RPGRIP1	9606.ENSP00000381047	9606.ENSP00000382895	0	0	0	0	0	0	0	0.400	0.400
CFAP410	RAX2	9606.ENSP00000381047	9606.ENSP00000450456	0	0	0	0	0.055	0	0	0.402	0.411
CFAP410	WDR19	9606.ENSP00000381047	9606.ENSP00000382717	0	0	0	0	0.097	0	0	0.383	0.419
CHM	RPE65	9606.ENSP00000350386	9606.ENSP00000262340	0	0	0	0	0	0	0	0.544	0.544
CHM	ABCA4	9606.ENSP00000350386	9606.ENSP00000359245	0	0	0	0	0	0	0	0.403	0.403
CHM	RPGR	9606.ENSP00000350386	9606.ENSP00000495537	0	0	0	0	0.086	0	0	0.425	0.452
CHM	CEP290	9606.ENSP00000350386	9606.ENSP00000448012	0	0	0	0	0.095	0	0	0.580	0.603
CLN3	HGSNAT	9606.ENSP00000454229	9606.ENSP00000368965	0	0	0	0	0.060	0	0	0.435	0.446
CLRN1	IMPG2	9606.ENSP00000329158	9606.ENSP00000193391	0	0	0	0	0.100	0	0	0.541	0.569
CLRN1	CRX	9606.ENSP00000329158	9606.ENSP00000221996	0	0	0	0	0.083	0	0	0.373	0.400
CLRN1	TULP1	9606.ENSP00000329158	9606.ENSP00000229771	0	0	0	0	0.060	0	0	0.571	0.579
CLRN1	GUCA1B	9606.ENSP00000329158	9606.ENSP00000230361	0	0	0	0	0	0	0	0.446	0.446
CLRN1	CNGB1	9606.ENSP00000329158	9606.ENSP00000251102	0	0	0	0	0.056	0	0	0.507	0.514
CLRN1	PDE6A	9606.ENSP00000329158	9606.ENSP00000255266	0	0	0	0	0.060	0	0	0.527	0.536
CLRN1	RPE65	9606.ENSP00000329158	9606.ENSP00000262340	0	0	0	0	0.047	0	0	0.506	0.509
CLRN1	RLBP1	9606.ENSP00000329158	9606.ENSP00000268125	0	0	0	0	0.074	0	0	0.446	0.465
CLRN1	ROM1	9606.ENSP00000329158	9606.ENSP00000278833	0	0	0	0	0.044	0	0	0.447	0.448
CLRN1	C8orf37	9606.ENSP00000329158	9606.ENSP00000286688	0	0	0	0	0	0	0	0.545	0.545
CLRN1	RP9	9606.ENSP00000329158	9606.ENSP00000297157	0	0	0	0	0	0	0	0.448	0.448
CLRN1	USH2A	9606.ENSP00000329158	9606.ENSP00000305941	0	0	0	0	0.083	0	0	0.882	0.887
CLRN1	ZNF513	9606.ENSP00000329158	9606.ENSP00000318373	0	0	0	0	0	0	0	0.582	0.582
CLRN1	PDE6G	9606.ENSP00000329158	9606.ENSP00000328412	0	0	0	0	0	0	0	0.507	0.507
CLRN1	RP1L1	9606.ENSP00000329158	9606.ENSP00000371923	0	0	0	0	0.067	0	0	0.394	0.410
CLRN1	IMPDH1	9606.ENSP00000329158	9606.ENSP00000345096	0	0	0	0	0	0	0	0.419	0.418
CLRN1	LRAT	9606.ENSP00000329158	9606.ENSP00000337224	0	0	0	0	0.047	0	0	0.419	0.422
CLRN1	NRL	9606.ENSP00000329158	9606.ENSP00000454062	0	0	0	0	0	0	0	0.430	0.430
CLRN1	TOPORS	9606.ENSP00000329158	9606.ENSP00000353735	0	0	0	0	0	0	0	0.433	0.433
CLRN1	BEST1	9606.ENSP00000329158	9606.ENSP00000399709	0	0	0	0	0.055	0	0	0.430	0.438
CLRN1	IDH3B	9606.ENSP00000329158	9606.ENSP00000482773	0	0	0	0	0	0	0	0.446	0.446
CLRN1	PDE6B	9606.ENSP00000329158	9606.ENSP00000420295	0	0	0	0	0	0	0	0.447	0.447
CLRN1	NR2E3	9606.ENSP00000329158	9606.ENSP00000482504	0	0	0	0	0.049	0	0	0.448	0.452
CLRN1	RDH12	9606.ENSP00000329158	9606.ENSP00000449079	0	0	0	0	0.042	0	0	0.479	0.479
CLRN1	RPGR	9606.ENSP00000329158	9606.ENSP00000495537	0	0	0	0	0	0	0	0.480	0.480
CLRN1	SPATA7	9606.ENSP00000329158	9606.ENSP00000377176	0	0	0	0	0	0	0	0.506	0.506
CLRN1	ABCA4	9606.ENSP00000329158	9606.ENSP00000359245	0	0	0	0	0	0	0	0.507	0.507
CLRN1	PRCD	9606.ENSP00000329158	9606.ENSP00000467661	0	0	0	0	0	0	0	0.507	0.507
CLRN1	FSCN2	9606.ENSP00000329158	9606.ENSP00000334665	0	0	0	0	0	0	0	0.510	0.510
CLRN1	CNGA1	9606.ENSP00000329158	9606.ENSP00000384264	0	0	0	0	0.060	0	0	0.505	0.514
CLRN1	DHDDS	9606.ENSP00000329158	9606.ENSP00000353104	0	0	0	0	0	0	0	0.541	0.541
CLRN1	FAM161A	9606.ENSP00000329158	9606.ENSP00000385158	0	0	0	0	0	0	0	0.543	0.543
CLRN1	TTC8	9606.ENSP00000329158	9606.ENSP00000482306	0	0	0	0	0	0	0	0.570	0.570
CLRN1	CERKL	9606.ENSP00000329158	9606.ENSP00000341159	0	0	0	0	0	0	0	0.583	0.583
CLRN1	EYS	9606.ENSP00000329158	9606.ENSP00000359655	0	0	0	0	0.088	0	0	0.574	0.595
CLRN1	PCARE	9606.ENSP00000329158	9606.ENSP00000332809	0	0	0	0	0.082	0	0	0.595	0.612
CNGA1	IMPG2	9606.ENSP00000384264	9606.ENSP00000193391	0	0	0	0	0	0	0	0.740	0.740
CNGA1	CRX	9606.ENSP00000384264	9606.ENSP00000221996	0	0	0	0	0.042	0	0	0.693	0.693
CNGA1	TULP1	9606.ENSP00000384264	9606.ENSP00000229771	0	0	0	0	0.063	0	0	0.774	0.779
CNGA1	GUCA1B	9606.ENSP00000384264	9606.ENSP00000230361	0	0	0	0	0.115	0	0.500	0.757	0.883
CNGA1	CNGB1	9606.ENSP00000384264	9606.ENSP00000251102	0	0	0.092	0.750	0.086	0.926	0.900	0.985	0.999
CNGA1	GUCY2D	9606.ENSP00000384264	9606.ENSP00000254854	0	0	0	0	0.074	0.094	0	0.601	0.636
CNGA1	PDE6A	9606.ENSP00000384264	9606.ENSP00000255266	0	0	0	0	0.095	0.071	0.500	0.851	0.929
CNGA1	RPE65	9606.ENSP00000384264	9606.ENSP00000262340	0	0	0	0	0.046	0	0	0.726	0.727
CNGA1	RLBP1	9606.ENSP00000384264	9606.ENSP00000268125	0	0	0	0	0.055	0	0	0.593	0.598
CNGA1	ROM1	9606.ENSP00000384264	9606.ENSP00000278833	0	0	0	0	0.103	0	0	0.768	0.783
CNGA1	C8orf37	9606.ENSP00000384264	9606.ENSP00000286688	0	0	0	0	0	0	0	0.446	0.446
CNGA1	MERTK	9606.ENSP00000384264	9606.ENSP00000295408	0	0	0	0	0	0	0	0.637	0.637
CNGA1	RHO	9606.ENSP00000384264	9606.ENSP00000296271	0	0	0	0	0.119	0	0	0.782	0.800
CNGA1	RP9	9606.ENSP00000384264	9606.ENSP00000297157	0	0	0	0	0	0	0	0.697	0.697
CNGA1	CA4	9606.ENSP00000384264	9606.ENSP00000300900	0	0	0	0	0	0	0	0.578	0.578
CNGA1	USH2A	9606.ENSP00000384264	9606.ENSP00000305941	0	0	0	0	0.042	0	0	0.571	0.571
CNGA1	SNRNP200	9606.ENSP00000384264	9606.ENSP00000317123	0	0	0	0	0	0	0	0.655	0.655
CNGA1	ZNF513	9606.ENSP00000384264	9606.ENSP00000318373	0	0	0	0	0.047	0	0	0.707	0.708
CNGA1	PDE6G	9606.ENSP00000384264	9606.ENSP00000328412	0	0	0	0	0.074	0	0.500	0.797	0.898
CNGA1	CLRN1	9606.ENSP00000384264	9606.ENSP00000329158	0	0	0	0	0.060	0	0	0.505	0.514
CNGA1	PCARE	9606.ENSP00000384264	9606.ENSP00000332809	0	0	0	0	0.109	0	0	0.774	0.790
CNGA1	FSCN2	9606.ENSP00000384264	9606.ENSP00000334665	0	0	0	0	0	0	0	0.728	0.728
CNGA1	LRAT	9606.ENSP00000384264	9606.ENSP00000337224	0	0	0	0	0.061	0	0	0.507	0.517
CNGA1	CERKL	9606.ENSP00000384264	9606.ENSP00000341159	0	0	0	0	0	0	0	0.800	0.800
CNGA1	KLHL7	9606.ENSP00000384264	9606.ENSP00000343273	0	0	0	0	0	0.058	0	0.628	0.634
CNGA1	IMPDH1	9606.ENSP00000384264	9606.ENSP00000345096	0	0	0	0	0	0	0	0.654	0.654
CNGA1	RGR	9606.ENSP00000384264	9606.ENSP00000352427	0	0	0	0	0.087	0	0	0.484	0.509
CNGA1	DHDDS	9606.ENSP00000384264	9606.ENSP00000353104	0	0	0	0	0	0	0	0.448	0.448
CNGA1	TOPORS	9606.ENSP00000384264	9606.ENSP00000353735	0	0	0	0	0	0	0	0.678	0.678
CNGA1	RD3	9606.ENSP00000384264	9606.ENSP00000355969	0	0	0	0	0	0.095	0	0.378	0.413
CNGA1	SEMA4A	9606.ENSP00000384264	9606.ENSP00000357265	0	0	0	0	0	0	0	0.593	0.593
CNGA1	ABCA4	9606.ENSP00000384264	9606.ENSP00000359245	0	0	0	0	0.105	0	0	0.725	0.743
CNGA1	EYS	9606.ENSP00000384264	9606.ENSP00000359655	0	0	0	0	0.042	0	0	0.791	0.791
CNGA1	CACNA1F	9606.ENSP00000384264	9606.ENSP00000365441	0	0	0	0	0.059	0	0	0.409	0.420
CNGA1	RP1L1	9606.ENSP00000384264	9606.ENSP00000371923	0	0	0	0	0.125	0	0	0.348	0.405
CNGA1	SPATA7	9606.ENSP00000384264	9606.ENSP00000377176	0	0	0	0	0.042	0	0	0.447	0.447
CNGA1	RPGRIP1	9606.ENSP00000384264	9606.ENSP00000382895	0	0	0	0	0.086	0.063	0	0.448	0.485
CNGA1	SAG	9606.ENSP00000384264	9606.ENSP00000386444	0	0	0	0	0.086	0	0	0.406	0.434
CNGA1	FAM161A	9606.ENSP00000384264	9606.ENSP00000385158	0	0	0	0	0	0	0	0.505	0.505
CNGA1	PROM1	9606.ENSP00000384264	9606.ENSP00000426809	0	0	0	0	0.049	0	0	0.621	0.624
CNGA1	BEST1	9606.ENSP00000384264	9606.ENSP00000399709	0	0	0	0	0	0	0	0.628	0.628
